timeStamp,sessionId,participantId,action,actor,x,y,z,target
2018-04-04 11:03:38.907 +03:00,59297,B BOT,EnterTP,B,-3,1.1,-2.6,
2018-04-04 11:03:39.187 +03:00,59297,B BOT,TakeOff,B,-3.1,1.1,-2.2,
2018-04-04 11:03:39.200 +03:00,59297,B BOT,exitTP,B,-15.3,0.6,-5,
2018-04-04 11:03:39.205 +03:00,55111,C,moved,C,0.1,-0.4,-1,
2018-04-04 11:03:39.368 +03:00,34547,A,EnterTP,A,5.1,1.1,3.3,
2018-04-04 11:03:39.709 +03:00,34547,C BOT,Kick,C,5.4,1.1,0,A
2018-04-04 11:03:39.794 +03:00,34547,D BOT,exitTP,D,-1.3,1.1,-2.2,
2018-04-04 11:03:39.886 +03:00,34547,A,exitTP,A,4.5,1.1,3.9,
2018-04-04 11:03:39.983 +03:00,53049,B,Activated,B,-3,1.1,0,
2018-04-04 11:03:39.997 +03:00,53049,B,Activated,B,-3,1.1,0,
2018-04-04 11:03:40.032 +03:00,55111,C,exitTP,C,-1.2,1.1,-1.1,
2018-04-04 11:03:40.186 +03:00,32801,C BOT,EnterTP,C,-1.3,1.1,0.9,
2018-04-04 11:03:40.343 +03:00,32801,C BOT,Kick,C,-1.6,1.1,0.8,B
2018-04-04 11:03:40.357 +03:00,53049,C BOT,exitTP,C,2.2,1.1,0.7,
2018-04-04 11:03:40.363 +03:00,55111,C,moved,C,-4.9,0.5,-0.2,
2018-04-04 11:03:40.608 +03:00,59297,D,moved,D,5.2,0.5,0.9,
2018-04-04 11:03:40.653 +03:00,32801,B,exitTP,B,-7.3,1.1,-1.6,
2018-04-04 11:03:40.871 +03:00,38627, ,BeginRound2,,,,,
2018-04-04 11:03:40.998 +03:00,55111,A BOT,Saved,A,-1.1,1.1,-0.9,C
2018-04-04 11:03:40.998 +03:00,55111,B BOT,Saved,B,5.2,1.1,0.4,A
2018-04-04 11:03:40.999 +03:00,55111,A BOT,exitTP,A,-9.8,0.6,-10.5,
2018-04-04 11:03:41.085 +03:00,34547,A,moved,A,6.3,-0.4,6.4,
2018-04-04 11:03:41.136 +03:00,32801,C BOT,exitTP,C,-1.1,1.1,0.8,
2018-04-04 11:03:41.303 +03:00,34547,A,moved,A,6,-0.4,5.6,
2018-04-04 11:03:41.377 +03:00,34547,A,moved,A,6,-0.4,5.3,
2018-04-04 11:03:41.380 +03:00,53049,C BOT,EnterTP,C,2.4,1.1,0.6,
2018-04-04 11:03:41.460 +03:00,53049,C BOT,TakeOff,C,2.5,1.1,0.6,
2018-04-04 11:03:41.469 +03:00,53049,C BOT,exitTP,C,-15.3,0.6,-5,
2018-04-04 11:03:41.685 +03:00,59297,C BOT,EnterTP,C,-4.4,1.1,-2.6,
2018-04-04 11:03:41.715 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:41.720 +03:00,32801,B,moved,B,-3.7,0.5,0.7,
2018-04-04 11:03:41.844 +03:00,34547,C BOT,Kick,C,5.4,1.1,0.1,D
2018-04-04 11:03:41.920 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:41.923 +03:00,55111,C,moved,C,0.1,-0.4,-0.2,
2018-04-04 11:03:42.006 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:42.245 +03:00,38627,C BOT,EnterTP,C,-3.8,1.1,-2.6,
2018-04-04 11:03:42.447 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:42.500 +03:00,32801,B,moved,B,-1.7,-0.4,-0.4,
2018-04-04 11:03:42.554 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:42.717 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:42.900 +03:00,53049,D BOT,EnterTP,D,2.3,1.1,0,
2018-04-04 11:03:42.997 +03:00,32801,B,EnterTP,B,-7.1,1.1,-1.6,
2018-04-04 11:03:43.008 +03:00,55111,C,moved,C,-11.1,0.1,-7.9,
2018-04-04 11:03:43.008 +03:00,59297,D,moved,D,4.5,-0.4,5.9,
2018-04-04 11:03:43.109 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:43.140 +03:00,38627,A,moved,A,5.3,0.5,0,
2018-04-04 11:03:43.345 +03:00,32801,B,moved,B,-0.1,-0.4,2.8,
2018-04-04 11:03:43.376 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:43.410 +03:00,32801,C BOT,EnterTP,C,2.3,1.1,0.6,
2018-04-04 11:03:43.441 +03:00,34547,A,moved,A,6,-0.4,4.7,
2018-04-04 11:03:43.450 +03:00,59297,D,moved,D,2.1,-0.4,6.6,
2018-04-04 11:03:43.480 +03:00,32801,C BOT,Activated,C,2.5,1.1,0.5,
2018-04-04 11:03:43.491 +03:00,32801,C BOT,Activated,C,2.5,1.1,0.5,
2018-04-04 11:03:43.643 +03:00,32801,B,moved,B,-0.1,-0.4,0,
2018-04-04 11:03:43.774 +03:00,34547,A,moved,A,5.6,-0.4,4.2,
2018-04-04 11:03:43.922 +03:00,59297,C BOT,TakeOff,C,-4.2,1.1,0.3,
2018-04-04 11:03:43.983 +03:00,59297,C BOT,exitTP,C,-15.4,0.6,-4.8,
2018-04-04 11:03:44.084 +03:00,53049,B,moved,B,1.8,-0.4,-1.5,
2018-04-04 11:03:44.119 +03:00,34547,A,moved,A,5,-0.4,3.3,
2018-04-04 11:03:44.382 +03:00,38627,A,EnterTP,A,5.8,1.1,3.3,
2018-04-04 11:03:44.393 +03:00,34547,A,moved,A,3.7,0.5,1.9,
2018-04-04 11:03:44.462 +03:00,38627,C BOT,exitTP,C,-1.2,1.1,-0.6,
2018-04-04 11:03:44.516 +03:00,34547,A,moved,A,3.5,0.5,1.8,
2018-04-04 11:03:44.540 +03:00,55111,C,moved,C,-8.2,0.1,-10.7,
2018-04-04 11:03:44.611 +03:00,38627,A,moved,A,5.1,0.5,0.3,
2018-04-04 11:03:44.660 +03:00,32801,B,moved,B,-3.5,0.5,0.3,
2018-04-04 11:03:44.964 +03:00,59297,D,exitTP,D,4,1.1,3.4,
2018-04-04 11:03:45.091 +03:00,55111,C,moved,C,-7.3,0.1,-10.2,
2018-04-04 11:03:45.474 +03:00,53049,B,exitTP,B,-1.2,1.1,-0.6,
2018-04-04 11:03:45.639 +03:00,32801,C BOT,Activated,C,5.1,1.1,0.4,
2018-04-04 11:03:45.642 +03:00,32801,C BOT,Deactivated,C,5.2,1.1,0.4,
2018-04-04 11:03:45.684 +03:00,59297,D,moved,D,-4.2,0.5,0.6,
2018-04-04 11:03:45.869 +03:00,34547,A,moved,A,6.1,-0.4,3.3,
2018-04-04 11:03:45.924 +03:00,55111,C,moved,C,-11,0.1,-6.5,
2018-04-04 11:03:46.173 +03:00,38627,D BOT,EnterTP,D,-1.3,1.1,-1.3,
2018-04-04 11:03:46.218 +03:00,53049,B,moved,B,5.2,0.5,-0.5,
2018-04-04 11:03:46.899 +03:00,34547,C BOT,Kick,C,5.4,1.1,0.1,A
2018-04-04 11:03:47.094 +03:00,38627,C BOT,EnterTP,C,2.4,1.1,0.8,
2018-04-04 11:03:47.677 +03:00,38627,A,Kick,A,5.2,1.1,0.2,C
2018-04-04 11:03:47.819 +03:00,38627,C BOT,exitTP,C,2,1.1,1.4,
2018-04-04 11:03:47.966 +03:00,38627,C BOT,EnterTP,C,-1.6,1.1,2.7,
2018-04-04 11:03:48.026 +03:00,55111, ,spawnedTo,A,5.3,0.5,-4.2,
2018-04-04 11:03:48.027 +03:00,55111, ,spawnedTo,B,-5.3,0.5,-3.8,
2018-04-04 11:03:48.028 +03:00,55111, ,EndRound1,,,,,
2018-04-04 11:03:48.033 +03:00,55111, ,spawnedTo,C,6.1,0.5,5,
2018-04-04 11:03:48.311 +03:00,38627,C BOT,exitTP,C,-3.8,1.1,3.5,
2018-04-04 11:03:48.376 +03:00,53049,D BOT,exitTP,D,2.2,1.1,1.2,
2018-04-04 11:03:48.440 +03:00,34547,A,moved,A,4.2,-0.4,3.7,
2018-04-04 11:03:48.461 +03:00,53049,B,EnterTP,B,2.3,1.1,-1.5,
2018-04-04 11:03:48.530 +03:00,53049,B,moved,B,5.7,0.5,-0.1,
2018-04-04 11:03:48.716 +03:00,34547,A,moved,A,4.2,-0.4,3.7,
2018-04-04 11:03:48.781 +03:00,34547,A,moved,A,6.3,-0.4,4.9,
2018-04-04 11:03:48.819 +03:00,32801,B,moved,B,-4.6,0.5,-0.6,
2018-04-04 11:03:48.942 +03:00,59297,B BOT,Saved,B,-0.9,1.1,2.3,D
2018-04-04 11:03:48.947 +03:00,59297,C BOT,Saved,C,-8.8,0.6,-10.5,D
2018-04-04 11:03:49.196 +03:00,34547,A,moved,A,6.5,-0.4,4.5,
2018-04-04 11:03:49.426 +03:00,34547,A,moved,A,6.8,-0.4,3.8,
2018-04-04 11:03:49.557 +03:00,34547,A,moved,A,6.8,-0.4,3.3,
2018-04-04 11:03:49.886 +03:00,34547,A,moved,A,6.9,-0.4,3,
2018-04-04 11:03:50.559 +03:00,32801,B,moved,B,-3.3,0.5,0.6,
2018-04-04 11:03:50.722 +03:00,53049,D BOT,EnterTP,D,-1.3,1.1,0.8,
2018-04-04 11:03:51.013 +03:00,59297, ,spawnedTo,D,6.1,0.5,5,
2018-04-04 11:03:51.021 +03:00,59297, ,spawnedTo,B,5.3,0.5,-4.2,
2018-04-04 11:03:51.021 +03:00,59297, ,spawnedTo,C,-5.3,0.5,-3.8,
2018-04-04 11:03:51.050 +03:00,59297, ,EndRound1,,,,,
2018-04-04 11:03:51.079 +03:00,53049,D BOT,exitTP,D,-1.2,1.1,0.7,
2018-04-04 11:03:51.083 +03:00,55111, ,BeginRound2,,,,,
2018-04-04 11:03:51.259 +03:00,32801,B,moved,B,-3,0.5,1.9,
2018-04-04 11:03:52.065 +03:00,38627,C BOT,EnterTP,C,-6.3,1.1,3.3,
2018-04-04 11:03:52.094 +03:00,32801,B,moved,B,-3.1,-0.4,3.8,
2018-04-04 11:03:52.214 +03:00,55111,A BOT,EnterTP,A,5.4,1.1,-2.6,
2018-04-04 11:03:52.474 +03:00,55111,B BOT,EnterTP,B,-3.8,1.1,-2.6,
2018-04-04 11:03:52.682 +03:00,34547,D BOT,EnterTP,D,3.5,1.1,3.3,
2018-04-04 11:03:52.797 +03:00,55111,C,moved,C,-3.2,0.5,-0.1,
2018-04-04 11:03:52.826 +03:00,32801,C BOT,exitTP,C,2.2,1.1,0.5,
2018-04-04 11:03:53.051 +03:00,59297,D,moved,D,1.5,-0.4,1.4,
2018-04-04 11:03:53.118 +03:00,38627,D BOT,exitTP,D,-1.2,1.1,0.3,
2018-04-04 11:03:53.474 +03:00,53049,D BOT,EnterTP,D,2.3,1.1,0.3,
2018-04-04 11:03:53.489 +03:00,32801,B,moved,B,-3.9,0.5,0.1,
2018-04-04 11:03:53.704 +03:00,53049,D BOT,Kick,D,2.8,1.1,0.2,B
2018-04-04 11:03:54.073 +03:00,59297, ,BeginRound2,,,,,
2018-04-04 11:03:54.238 +03:00,34547,A,EnterTP,A,6.7,1.1,3.3,
2018-04-04 11:03:54.644 +03:00,55111,B BOT,exitTP,B,-1.2,1.1,-0.5,
2018-04-04 11:03:54.689 +03:00,32801,C BOT,Kick,C,-0.5,1.1,1.5,B
2018-04-04 11:03:54.723 +03:00,55111,A BOT,Kick,A,5.1,1.1,1.2,C
2018-04-04 11:03:54.779 +03:00,32801,B,moved,B,-3.1,0.5,-0.4,
2018-04-04 11:03:54.923 +03:00,32801,B,exitTP,B,-7.5,1.1,1.8,
2018-04-04 11:03:54.954 +03:00,59297,D,EnterTP,D,3.9,1.1,3.3,
2018-04-04 11:03:55.019 +03:00,55111,C,moved,C,-4.5,0.5,1.1,
2018-04-04 11:03:55.110 +03:00,53049,B,moved,B,5.3,0.5,-0.2,
2018-04-04 11:03:55.317 +03:00,59297,B BOT,Activated,B,5.3,1.1,-2.4,
2018-04-04 11:03:55.322 +03:00,38627,D BOT,Kick,D,2.3,1.1,0.3,A
2018-04-04 11:03:55.325 +03:00,59297,B BOT,Activated,B,5.3,1.1,-2.4,
2018-04-04 11:03:55.334 +03:00,59297,B BOT,EnterTP,B,5.3,1.1,-2.5,
2018-04-04 11:03:55.389 +03:00,38627,D BOT,EnterTP,D,2.3,1.1,0.3,
2018-04-04 11:03:55.620 +03:00,55111,C,moved,C,1.4,-0.4,1,
2018-04-04 11:03:55.628 +03:00,32801,B,moved,B,-3.3,0.5,0.2,
2018-04-04 11:03:55.646 +03:00,53049,D BOT,Activated,D,3,1.1,0.2,
2018-04-04 11:03:55.647 +03:00,53049,D BOT,Activated,D,3,1.1,0.2,
2018-04-04 11:03:55.794 +03:00,38627,C BOT,exitTP,C,-1.2,1.1,1.1,
2018-04-04 11:03:55.970 +03:00,55111,C,moved,C,2.4,-0.4,1.2,
2018-04-04 11:03:56.192 +03:00,32801,C BOT,EnterTP,C,-1.3,1.1,1.5,
2018-04-04 11:03:56.213 +03:00,34547,A,moved,A,1.7,-0.4,6.5,
2018-04-04 11:03:56.290 +03:00,38627,A,moved,A,5.6,0.5,1.9,
2018-04-04 11:03:56.328 +03:00,32801,B,moved,B,-3.1,0.5,0.1,
2018-04-04 11:03:56.338 +03:00,55111,C,moved,C,1.6,-0.4,2,
2018-04-04 11:03:56.407 +03:00,59297,D,exitTP,D,2.2,1.1,2,
2018-04-04 11:03:56.429 +03:00,38627,A,moved,A,4.7,0.5,0.7,
2018-04-04 11:03:56.450 +03:00,34547,A,moved,A,-1,-0.4,3.3,
2018-04-04 11:03:56.497 +03:00,34547,A,moved,A,-3.2,0.5,1.6,
2018-04-04 11:03:56.562 +03:00,38627,A,moved,A,4.7,0.5,0.6,
2018-04-04 11:03:56.632 +03:00,38627,A,moved,A,4.7,0.5,0.6,
2018-04-04 11:03:56.698 +03:00,59297,D,moved,D,-4.6,0.5,-0.2,
2018-04-04 11:03:56.852 +03:00,59297,C BOT,EnterTP,C,-2.9,1.1,-2.5,
2018-04-04 11:03:56.905 +03:00,34547,A,moved,A,-3.2,0.5,1.7,
2018-04-04 11:03:56.915 +03:00,55111,C,moved,C,0.1,-0.4,2.5,
2018-04-04 11:03:56.975 +03:00,34547,D BOT,Activated,D,5.3,1.1,0.6,
2018-04-04 11:03:56.981 +03:00,32801,B,moved,B,-1.1,-0.4,-1.1,
2018-04-04 11:03:56.990 +03:00,34547,D BOT,Activated,D,5.3,1.1,0.5,
2018-04-04 11:03:57.128 +03:00,34547,A,moved,A,-3.2,0.5,1.7,
2018-04-04 11:03:57.188 +03:00,34547,A,moved,A,-3.2,0.5,1.7,
2018-04-04 11:03:57.291 +03:00,55111,C,moved,C,0.7,-0.4,1.6,
2018-04-04 11:03:57.404 +03:00,32801,B,EnterTP,B,-7.2,1.1,0.8,
2018-04-04 11:03:57.451 +03:00,55111,B BOT,EnterTP,B,-1.3,1.1,0.8,
2018-04-04 11:03:57.486 +03:00,32801,B,moved,B,0.7,-0.4,-2.6,
2018-04-04 11:03:57.514 +03:00,55111,C,moved,C,0.7,-0.4,1.5,
2018-04-04 11:03:57.613 +03:00,34547,A,moved,A,-3.2,0.5,1.6,
2018-04-04 11:03:57.626 +03:00,32801,C BOT,Kick,C,-3.7,1.1,1.3,B
2018-04-04 11:03:57.665 +03:00,38627,D BOT,Kick,D,4.7,1.1,0.2,A
2018-04-04 11:03:57.761 +03:00,32801,B,exitTP,B,-7.5,1.1,0.3,
2018-04-04 11:03:57.834 +03:00,34547,A,moved,A,-3.3,0.5,1.5,
2018-04-04 11:03:57.863 +03:00,55111,C,moved,C,1.2,-0.4,1.7,
2018-04-04 11:03:58.006 +03:00,53049,B,moved,B,3.6,0.5,-1.6,
2018-04-04 11:03:58.116 +03:00,34547,A,moved,A,-3.3,0.5,1.5,
2018-04-04 11:03:58.137 +03:00,59297,B BOT,exitTP,B,2.2,1.1,-0.8,
2018-04-04 11:03:58.141 +03:00,55111,C,moved,C,1.4,-0.4,1.6,
2018-04-04 11:03:58.149 +03:00,38627,C BOT,EnterTP,C,2.3,1.1,0.7,
2018-04-04 11:03:58.344 +03:00,34547,A,moved,A,-3.3,0.5,1.5,
2018-04-04 11:03:58.363 +03:00,55111,C,moved,C,1.8,-0.4,1.5,
2018-04-04 11:03:58.492 +03:00,34547,A,moved,A,-2.9,0.5,0.6,
2018-04-04 11:03:58.789 +03:00,55111,C,moved,C,3.6,0.5,0.9,
2018-04-04 11:03:58.847 +03:00,34547,A,moved,A,-2.9,0.5,0.6,
2018-04-04 11:03:58.996 +03:00,59297,D,EnterTP,D,-1.3,1.1,0.8,
2018-04-04 11:03:59.072 +03:00,55111,C,moved,C,3.9,0.5,1,
2018-04-04 11:03:59.123 +03:00,34547,A,moved,A,-2.9,0.5,0.6,
2018-04-04 11:03:59.198 +03:00,34547,A,moved,A,-2.9,0.5,0.6,
2018-04-04 11:03:59.606 +03:00,34547,A,exitTP,A,2.2,1.1,2.3,
2018-04-04 11:03:59.965 +03:00,38627,A,Kick,A,7.9,1.1,0,D
2018-04-04 11:03:59.969 +03:00,32801,B,moved,B,-2.8,-0.4,-3.6,
2018-04-04 11:04:00.117 +03:00,32801,B,moved,B,-3.2,-0.4,-4.1,
2018-04-04 11:04:00.183 +03:00,34547,A,moved,A,-3.1,0.5,0.1,
2018-04-04 11:04:00.236 +03:00,32801,B,moved,B,-3.1,-0.4,-4.3,
2018-04-04 11:04:00.240 +03:00,38627,D BOT,exitTP,D,2.2,1.1,-1.1,
2018-04-04 11:04:00.306 +03:00,38627,A,moved,A,5.1,0.5,0.3,
2018-04-04 11:04:00.361 +03:00,38627,D BOT,EnterTP,D,-1.8,1.1,-1.5,
2018-04-04 11:04:00.376 +03:00,34547,A,moved,A,-3.1,0.5,0.1,
2018-04-04 11:04:00.448 +03:00,32801,B,moved,B,-2.4,-0.4,-4.6,
2018-04-04 11:04:00.526 +03:00,59297,D,Kick,D,-2.5,1.1,0.5,B
2018-04-04 11:04:00.554 +03:00,38627,A,moved,A,5.1,0.5,0.3,
2018-04-04 11:04:00.640 +03:00,32801,B,moved,B,-1.9,-0.4,-4.6,
2018-04-04 11:04:00.676 +03:00,32801,B,EnterTP,B,-7.1,1.1,-1.9,
2018-04-04 11:04:00.736 +03:00,59297,B BOT,EnterTP,B,-1.7,1.1,-1.2,
2018-04-04 11:04:00.803 +03:00,59297,C BOT,Kick,C,-5.1,1.1,0.7,D
2018-04-04 11:04:00.872 +03:00,32801,B,moved,B,-1.6,-0.4,-4.5,
2018-04-04 11:04:00.933 +03:00,34547,A,moved,A,-3.1,0.5,0.1,
2018-04-04 11:04:01.070 +03:00,32801,B,moved,B,-1.1,-0.4,-4,
2018-04-04 11:04:01.163 +03:00,34547,A,moved,A,-3.1,0.5,0.1,
2018-04-04 11:04:01.176 +03:00,59297,D,exitTP,D,-4.2,1.1,-3.1,
2018-04-04 11:04:01.255 +03:00,59297,B BOT,exitTP,B,-7.6,1.1,-1.9,
2018-04-04 11:04:01.279 +03:00,32801,B,moved,B,-0.6,-0.4,-3.6,
2018-04-04 11:04:01.365 +03:00,38627,D BOT,exitTP,D,-7.4,1.1,-1.9,
2018-04-04 11:04:01.389 +03:00,34547,A,moved,A,-3.1,0.5,0.1,
2018-04-04 11:04:01.783 +03:00,32801,B,moved,B,0.2,-0.4,-2.8,
2018-04-04 11:04:01.838 +03:00,53049,B,moved,B,-4.1,0.5,0.3,
2018-04-04 11:04:01.973 +03:00,59297,D,moved,D,-4,0.5,1.1,
2018-04-04 11:04:02.188 +03:00,32801,B,moved,B,1.2,-0.4,-1.7,
2018-04-04 11:04:02.225 +03:00,34547,A,EnterTP,A,-1.2,1.1,0.9,
2018-04-04 11:04:02.324 +03:00,55111,C,exitTP,C,2.2,1.1,2.6,
2018-04-04 11:04:02.325 +03:00,55111,C,EnterTP,C,2.2,1.1,2.6,
2018-04-04 11:04:02.393 +03:00,55111,C,moved,C,4.9,0.5,1.1,
2018-04-04 11:04:02.400 +03:00,55111,C,exitTP,C,2.3,1.1,2.6,
2018-04-04 11:04:02.404 +03:00,55111,C,EnterTP,C,2.3,1.1,2.6,
2018-04-04 11:04:02.482 +03:00,55111,C,EnterTP,C,2.3,1.1,2.6,
2018-04-04 11:04:02.618 +03:00,55111,C,moved,C,4.4,0.5,0.2,
2018-04-04 11:04:02.637 +03:00,38627,D BOT,EnterTP,D,-7.1,1.1,-1.2,
2018-04-04 11:04:02.639 +03:00,55111,C,moved,C,4.8,0.5,0.6,
2018-04-04 11:04:02.750 +03:00,32801,B,moved,B,-4.5,0.5,-0.1,
2018-04-04 11:04:02.829 +03:00,32801,C BOT,exitTP,C,-1.2,1.1,1,
2018-04-04 11:04:02.901 +03:00,38627,D BOT,Activated,D,-6.7,1.1,-1,
2018-04-04 11:04:02.917 +03:00,38627,D BOT,Activated,D,-6.7,1.1,-1,
2018-04-04 11:04:02.948 +03:00,53049,B,exitTP,B,2.2,1.1,-1.6,
2018-04-04 11:04:03.005 +03:00,38627,C BOT,exitTP,C,2.2,1.1,1.1,
2018-04-04 11:04:03.135 +03:00,55111,C,moved,C,3.5,0.5,-0.5,
2018-04-04 11:04:03.182 +03:00,59297,B BOT,EnterTP,B,-7.1,1.1,-1.4,
2018-04-04 11:04:03.234 +03:00,53049,D BOT,exitTP,D,2.2,1.1,0.9,
2018-04-04 11:04:03.492 +03:00,55111,C,moved,C,4.1,0.5,-0.5,
2018-04-04 11:04:03.558 +03:00,55111,B BOT,exitTP,B,-1.1,1.1,1.4,
2018-04-04 11:04:03.575 +03:00,55111,A BOT,exitTP,A,2.2,1.1,0,
2018-04-04 11:04:03.754 +03:00,32801,B,moved,B,-4,0.5,0.2,
2018-04-04 11:04:04.221 +03:00,55111,C,moved,C,5.2,0.5,-0.4,
2018-04-04 11:04:04.238 +03:00,34547,D BOT,exitTP,D,2.2,1.1,0.6,
2018-04-04 11:04:04.497 +03:00,38627,C BOT,EnterTP,C,2.3,1.1,0.8,
2018-04-04 11:04:04.568 +03:00,38627,C BOT,TakeOff,C,2.5,1.1,0.8,
2018-04-04 11:04:04.591 +03:00,55111,C,moved,C,5.6,0.5,0.1,
2018-04-04 11:04:04.643 +03:00,38627,A,moved,A,1.9,-0.4,2.1,
2018-04-04 11:04:04.652 +03:00,38627,C BOT,exitTP,C,-15.3,0.6,-5,
2018-04-04 11:04:05.159 +03:00,32801,C BOT,EnterTP,C,2.3,1.1,0.6,
2018-04-04 11:04:05.188 +03:00,34547,C BOT,exitTP,C,2.2,1.1,-1.4,
2018-04-04 11:04:05.279 +03:00,53049,B,EnterTP,B,-1.3,1.1,-1.2,
2018-04-04 11:04:05.289 +03:00,32801,C BOT,Activated,C,2.5,1.1,0.6,
2018-04-04 11:04:05.291 +03:00,32801,C BOT,Activated,C,2.6,1.1,0.6,
2018-04-04 11:04:05.646 +03:00,53049,D BOT,Kick,D,-1.5,1.1,1.3,B
2018-04-04 11:04:05.732 +03:00,53049,D BOT,EnterTP,D,-1.2,1.1,1.3,
2018-04-04 11:04:05.831 +03:00,38627,A,moved,A,5,0.5,0.1,
2018-04-04 11:04:05.853 +03:00,32801,C BOT,Activated,C,3.4,1.1,0.5,
2018-04-04 11:04:05.867 +03:00,32801,C BOT,Deactivated,C,3.4,1.1,0.5,
2018-04-04 11:04:06.012 +03:00,59297,D,EnterTP,D,-4.4,1.1,-2.6,
2018-04-04 11:04:06.025 +03:00,55111,A BOT,EnterTP,A,-1.3,1.1,-0.2,
2018-04-04 11:04:06.064 +03:00,38627,A,moved,A,5.2,0.5,0.4,
2018-04-04 11:04:06.104 +03:00,55111,A BOT,Activated,A,-1.5,1.1,-0.1,
2018-04-04 11:04:06.105 +03:00,55111,B BOT,EnterTP,B,2.3,1.1,1.2,
2018-04-04 11:04:06.105 +03:00,53049,B,exitTP,B,-3,1.1,-3.1,
2018-04-04 11:04:06.111 +03:00,55111,A BOT,Activated,A,-1.5,1.1,-0.1,
2018-04-04 11:04:06.167 +03:00,59297,C BOT,Kick,C,-5.1,1.1,1.4,B
2018-04-04 11:04:06.227 +03:00,38627,A,moved,A,5.3,0.5,0.4,
2018-04-04 11:04:06.384 +03:00,59297,B BOT,exitTP,B,-1.2,1.1,-2,
2018-04-04 11:04:06.625 +03:00,55111,B BOT,TakeOff,B,3.1,1.1,1,
2018-04-04 11:04:06.698 +03:00,55111,B BOT,exitTP,B,-15.3,0.6,-5,
2018-04-04 11:04:06.709 +03:00,38627,D BOT,exitTP,D,-1.1,1.1,-0.2,
2018-04-04 11:04:06.848 +03:00,55111,C,moved,C,4.5,0.5,-0.1,
2018-04-04 11:04:07.031 +03:00,55111,C,moved,C,3.8,0.5,0.8,
2018-04-04 11:04:07.063 +03:00,34547,D BOT,EnterTP,D,-1.2,1.1,1.2,
2018-04-04 11:04:07.063 +03:00,34547,D BOT,exitTP,D,-1.2,1.1,1.2,
2018-04-04 11:04:07.140 +03:00,34547,D BOT,EnterTP,D,-1.2,1.1,1.3,
2018-04-04 11:04:07.161 +03:00,38627,A,Activated,A,4.9,1.1,0.6,
2018-04-04 11:04:07.164 +03:00,38627,A,Activated,A,4.9,1.1,0.6,
2018-04-04 11:04:07.342 +03:00,34547,D BOT,exitTP,D,-1.2,1.1,1.5,
2018-04-04 11:04:07.500 +03:00,34547,A,moved,A,3,-0.4,1.6,
2018-04-04 11:04:07.766 +03:00,38627,D BOT,Saved,D,5.3,1.1,0.4,A
2018-04-04 11:04:07.771 +03:00,38627,C BOT,Saved,C,-8.8,0.6,-10.5,A
2018-04-04 11:04:07.776 +03:00,38627,A,exitTP,A,-8.8,0.6,-10.5,
2018-04-04 11:04:07.825 +03:00,53049,B,moved,B,-4.3,0.5,0.2,
2018-04-04 11:04:07.852 +03:00,55111,A BOT,exitTP,A,-1.2,1.1,0.1,
2018-04-04 11:04:08.254 +03:00,55111,C,moved,C,5.2,0.5,0,
2018-04-04 11:04:09.001 +03:00,38627,D BOT,EnterTP,D,2.3,1.1,0.1,
2018-04-04 11:04:09.072 +03:00,34547,A,exitTP,A,-1.2,1.1,0.5,
2018-04-04 11:04:09.349 +03:00,34547,A,moved,A,-4.7,0.5,-0.7,
2018-04-04 11:04:09.363 +03:00,34547,A,moved,A,-4.8,0.5,-0.8,
2018-04-04 11:04:09.442 +03:00,34547,C BOT,EnterTP,C,2.3,1.1,-0.9,
2018-04-04 11:04:09.604 +03:00,59297,D,Kick,D,-3.8,1.1,0.9,C
2018-04-04 11:04:09.706 +03:00,34547,D BOT,EnterTP,D,2.3,1.1,1.5,
2018-04-04 11:04:09.775 +03:00,34547,A,moved,A,-4.1,0.5,-0.2,
2018-04-04 11:04:09.785 +03:00,34547,C BOT,Activated,C,2.8,1.1,-0.9,
2018-04-04 11:04:09.792 +03:00,34547,A,moved,A,-3.2,0.5,0.6,
2018-04-04 11:04:09.803 +03:00,34547,C BOT,Activated,C,2.9,1.1,-0.8,
2018-04-04 11:04:09.820 +03:00,59297,C BOT,exitTP,C,-7.5,1.1,3.7,
2018-04-04 11:04:09.931 +03:00,34547,A,EnterTP,A,-1.2,1.1,0.6,
2018-04-04 11:04:10.081 +03:00,34547,A,moved,A,-4.1,0.5,-0.2,
2018-04-04 11:04:10.215 +03:00,55111,A BOT,EnterTP,A,2.3,1.1,0.3,
2018-04-04 11:04:10.337 +03:00,32801,B,moved,B,-3.7,-0.4,4,
2018-04-04 11:04:10.776 +03:00,53049,B,EnterTP,B,-3.9,1.1,-2.6,
2018-04-04 11:04:10.926 +03:00,53049,D BOT,Activated,D,-1.7,1.1,1.2,
2018-04-04 11:04:10.928 +03:00,53049,D BOT,Activated,D,-1.7,1.1,1.2,
2018-04-04 11:04:11.146 +03:00,55111,C,moved,C,1.1,-0.4,1.2,
